Tarih,Varlık,Fiyat,Supertrend_Sinyal,Tilson_Sinyal,Hacim_SMI,Kombine_Dip,SSL&EMA_Sinyal,BB_Sikisma,BB_Fiyat_Durum,Destek_Direnc,Alim_Bandi,Satim_Bandi,RSI,StochRSI,TSI,EMA_200_Durumu
2026-07-17 18:48,IBB,189.85,🟢 Yükseliş Trendinde,🔴 SAT,-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),⚪ Yelpaze Açık,🟡Fiyat Orta-Üst Bant Aralığında,EMA21 Destek: 187.34 (%1.3 altta) | EMA5 Direnç: 190.25 (%0.2 üstte),163.90-167.80 (%11.6 altta),-,58.88,5.86,-0.28,
2026-07-17 18:48,ICLN,18.34,🔴 Düşüş Trendinde,🔴 SAT,-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),⚪ Yelpaze Açık,⚪Fiyat Alt_Orta Bant Aralığında,EMA200 Direnç: 18.43 (%0.5 üstte),17.38-18.05 (%1.6 altta),21.34-21.75 (%16.4 üstte),35.81,15.03,-0.9,
2026-07-17 18:48,INDA,49.01,🟢 Yükseliş Trendinde,🔥 GÜÇLÜ AL (Taze Kırılım),-,-,🔴 Ayı Piyasası (EMA 50 En Altta),🚨 BB SIKIŞMA,⚪Fiyat Alt_Orta Bant Aralığında,EMA21 Destek: 48.97 (%0.1 altta) | EMA100 Direnç: 49.41 (%0.8 üstte),47.28-47.85 (%2.4 altta),54.75-55.02 (%11.7 üstte),50.82,13.13,-0.63,
2026-07-17 18:48,IWM,293.63,🟢 Yükseliş Trendinde,🔴 SAT,-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),🚨 BB SIKIŞMA,⚪Fiyat Alt_Orta Bant Aralığında,EMA55 Destek: 288.13 (%1.9 altta) | EMA21 Direnç: 294.79 (%0.4 üstte),238.69-245.37 (%16.4 altta),-,49.55,16.76,-0.8,
2026-07-17 18:48,MARS,24.46,🔴 Düşüş Trendinde,🔴 SAT,-,🟢 POTANSİYEL DİP,-,-,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Direnç: 25.77 (%5.4 üstte),-,-,28.85,0.72,-0.97,
2026-07-17 18:48,NASA,22.99,🔴 Düşüş Trendinde,🔴 SAT,-,🟢 POTANSİYEL DİP,-,-,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Direnç: 24.18 (%5.2 üstte),-,-,28.47,0.0,-0.97,
2026-07-17 18:48,PA=F,1251.0,🟢 Yükseliş Trendinde,⏳ BEKLE,-,-,🔴 Ayı Piyasası (EMA 50 En Altta),🚨 BB SIKIŞMA,🟡Fiyat Orta-Üst Bant Aralığında,EMA21 Direnç: 1261.95 (%0.9 üstte),-,1774.50-1842.00 (%41.8 üstte),47.1,73.1,0.63,
2026-07-17 18:48,PHO,69.39,🟢 Yükseliş Trendinde,🟢 AL (Trend Onaylı),-,-,🔴 Ayı Piyasası (EMA 50 En Altta),🟡 Normal Genişlik,🟡Fiyat Orta-Üst Bant Aralığında,EMA5 Destek: 69.19 (%0.3 altta) | EMA200 Direnç: 69.77 (%0.5 üstte),-,72.60-73.56 (%4.6 üstte),56.67,38.5,0.05,
2026-07-17 18:48,PL=F,1605.8,🔴 Düşüş Trendinde,🔴 SAT,🩸 SAT (Zirveden Dönüş),-,🔴 Ayı Piyasası (EMA 50 En Altta),🚨 BB SIKIŞMA,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Direnç: 1619.63 (%0.9 üstte),-,-,41.34,92.5,0.53,
2026-07-17 18:48,QQQ,696.91,🔴 Düşüş Trendinde,🔴 SAT,-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),🟡 Normal Genişlik,⚪Fiyat Alt_Orta Bant Aralığında,EMA100 Destek: 681.51 (%2.2 altta) | EMA55 Direnç: 703.73 (%1.0 üstte),555.60-568.05 (%18.5 altta),-,42.5,11.4,-0.64,
2026-07-17 18:48,SI=F,56.23,🔴 Düşüş Trendinde,🔴 SAT,-,-,🔴 Ayı Piyasası (EMA 50 En Altta),🚨 BB SIKIŞMA,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Direnç: 57.12 (%1.6 üstte),-,86.93-88.89 (%54.6 üstte),34.87,49.52,-0.64,
2026-07-17 18:48,SOXX,521.18,🔴 Düşüş Trendinde,🔴 SAT,-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),⚪ Yelpaze Açık,⚪Fiyat Alt_Orta Bant Aralığında,EMA100 Destek: 493.18 (%5.4 altta) | EMA5 Direnç: 542.51 (%4.1 üstte),307.26-327.63 (%37.1 altta),-,40.95,1.96,-0.83,
2026-07-17 18:48,VNM,17.4,🔴 Düşüş Trendinde,🔴 SAT,-,-,🔴 Ayı Piyasası (EMA 50 En Altta),⚪ Yelpaze Açık,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Direnç: 17.54 (%0.8 üstte),-,19.58-19.78 (%12.5 üstte),36.6,8.83,-0.95,
2026-07-17 18:48,WQTM,30.97,🔴 Düşüş Trendinde,🔴 SAT,-,🟢 POTANSİYEL DİP,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),⚪ Yelpaze Açık,🚨Fiyat Bandın Altında!,EMA5 Direnç: 32.31 (%4.3 üstte),23.18-24.30 (%21.5 altta),-,31.78,0.0,-0.96,
2026-07-17 18:48,XBI,153.49,🔴 Düşüş Trendinde,🔴 SAT,-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),⚪ Yelpaze Açık,⚪Fiyat Alt_Orta Bant Aralığında,EMA21 Destek: 152.93 (%0.4 altta) | EMA5 Direnç: 154.88 (%0.9 üstte),-,-,54.25,4.68,-0.51,
2026-07-17 18:48,XLV,162.12,🟢 Yükseliş Trendinde,⏳ BEKLE,-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),⚪ Yelpaze Açık,🟡Fiyat Orta-Üst Bant Aralığında,EMA5 Destek: 161.00 (%0.7 altta),145.31-147.27 (%9.2 altta),-,60.6,24.98,-0.05,
2026-07-17 18:48,XU100.IS,13981.05,🟢 Yükseliş Trendinde,🔴 SAT,-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),🚨 BB SIKIŞMA,⚪Fiyat Alt_Orta Bant Aralığında,EMA100 Destek: 13810.77 (%1.2 altta) | EMA5 Direnç: 14126.53 (%1.0 üstte),10440.40-10607.40 (%24.1 altta),-,43.67,14.66,-0.45,
2026-07-17 21:19,AIQ,59.0,🔴 Düşüş Trendinde,🔴 SAT,-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),⚪ Yelpaze Açık,🚨Fiyat Bandın Altında!,EMA100 Destek: 58.83 (%0.3 altta) | EMA5 Direnç: 60.39 (%2.4 üstte),44.46-45.83 (%22.3 altta),-,39.1,0.0,-0.82,
2026-07-17 21:19,ALUM.L,4.22,🔴 Düşüş Trendinde,⏳ BEKLE,-,-,🟢 EMA Yükselişte (SSL Ok Bekleniyor),🟡 Normal Genişlik,🟡Fiyat Orta-Üst Bant Aralığında,EMA200 Destek: 4.16 (%1.6 altta) | EMA5 Direnç: 4.23 (%0.3 üstte),3.64-3.71 (%12.2 altta),-,41.26,86.73,0.82,
2026-07-17 21:19,BZ=F,88.13,🟢 Yükseliş Trendinde,🟢 AL (Trend Onaylı),-,-,"📉 Düşüş Hazırlığı (50<100 Kesti, 150 Bekleniyor)",🟡 Normal Genişlik,🚨Fiyat Bandın Üzerinde!,EMA100 Destek: 87.21 (%1.0 altta),59.45-60.91 (%30.9 altta),106.87-112.69 (%21.3 üstte),60.53,98.39,0.92,
2026-07-17 21:19,CCJ,85.61,🔴 Düşüş Trendinde,🔴 SAT,-,🟢 POTANSİYEL DİP,🔴 Ayı Piyasası (EMA 50 En Altta),⚪ Yelpaze Açık,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Direnç: 89.08 (%4.1 üstte),-,-,28.16,5.23,-0.94,
2026-07-17 21:19,CGW,65.8,🟢 Yükseliş Trendinde,🟢 AL (Trend Onaylı),-,-,🟢 EMA Yükselişte (SSL Ok Bekleniyor),🟠 Daralıyor,🟡Fiyat Orta-Üst Bant Aralığında,EMA5 Destek: 65.64 (%0.2 altta),-,-,58.25,50.54,0.06,
2026-07-17 21:19,COPA,44.56,🔴 Düşüş Trendinde,🔴 SAT,🔴 ZAYIFLAMA (Zaten Dipte),-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),🟠 Daralıyor,⚪Fiyat Alt_Orta Bant Aralığında,EMA200 Destek: 44.13 (%1.0 altta) | EMA5 Direnç: 46.24 (%3.8 üstte),-,-,39.28,46.33,-0.45,
2026-07-17 21:19,COPX,73.32,🔴 Düşüş Trendinde,🔴 SAT,🩸 SAT (Zirveden Dönüş),-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),🚨 BB SIKIŞMA,⚪Fiyat Alt_Orta Bant Aralığında,EMA200 Direnç: 73.35 (%0.0 üstte),-,91.20-93.89 (%24.4 üstte),41.11,53.51,-0.2,
2026-07-17 21:19,EEM,63.42,🔴 Düşüş Trendinde,🔴 SAT,-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),⚪ Yelpaze Açık,⚪Fiyat Alt_Orta Bant Aralığında,EMA200 Destek: 60.17 (%5.1 altta) | EMA100 Direnç: 64.02 (%0.9 üstte),52.58-53.31 (%15.9 altta),-,39.53,11.67,-0.79,
2026-07-17 21:19,EWZ,35.2,🟢 Yükseliş Trendinde,⏳ BEKLE,-,-,"📉 Düşüş Hazırlığı (50<100 Kesti, 150 Bekleniyor)",🚨 BB SIKIŞMA,🟡Fiyat Orta-Üst Bant Aralığında,EMA21 Destek: 35.09 (%0.3 altta) | EMA5 Direnç: 35.41 (%0.6 üstte),-,-,50.5,66.12,0.76,
2026-07-17 21:19,GC=F,4016.8,🔴 Düşüş Trendinde,🔴 SAT,-,-,🔴 Ayı Piyasası (EMA 50 En Altta),🚨 BB SIKIŞMA,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Direnç: 4029.09 (%0.3 üstte),-,-,40.45,57.04,-0.32,
2026-07-17 21:19,GLTR,178.17,🔴 Düşüş Trendinde,🔴 SAT,-,-,🔴 Ayı Piyasası (EMA 50 En Altta),🚨 BB SIKIŞMA,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Direnç: 179.91 (%1.0 üstte),-,-,36.98,49.79,-0.41,
2026-07-17 21:19,HG=F,6.27,🔴 Düşüş Trendinde,⏳ BEKLE,🩸 SAT (Zirveden Dönüş),-,⚪ Karışık / Testere Piyasası,🚨 BB SIKIŞMA,🟡Fiyat Orta-Üst Bant Aralığında,EMA21 Destek: 6.24 (%0.5 altta) | EMA5 Direnç: 6.27 (%0.0 üstte),5.79-5.90 (%5.9 altta),-,51.96,82.1,0.79,
2026-07-17 21:19,IBB,189.37,🟢 Yükseliş Trendinde,🔴 SAT,-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),⚪ Yelpaze Açık,🟡Fiyat Orta-Üst Bant Aralığında,EMA21 Destek: 187.29 (%1.1 altta) | EMA5 Direnç: 190.09 (%0.4 üstte),163.90-167.80 (%11.4 altta),-,58.02,4.66,-0.29,
2026-07-17 21:19,ICLN,18.43,🔴 Düşüş Trendinde,🔴 SAT,-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),⚪ Yelpaze Açık,⚪Fiyat Alt_Orta Bant Aralığında,EMA200 Destek: 18.43 (%0.0 altta) | EMA5 Direnç: 18.72 (%1.5 üstte),17.38-18.05 (%2.1 altta),21.34-21.75 (%15.8 üstte),36.82,18.04,-0.9,
2026-07-17 21:19,INDA,48.92,🟢 Yükseliş Trendinde,⏳ BEKLE,-,-,🔴 Ayı Piyasası (EMA 50 En Altta),🚨 BB SIKIŞMA,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Destek: 48.85 (%0.2 altta) | EMA55 Direnç: 48.95 (%0.1 üstte),47.28-47.85 (%2.2 altta),54.75-55.02 (%11.9 üstte),49.84,10.48,-0.65,
2026-07-17 21:19,IWM,293.67,🟢 Yükseliş Trendinde,🔴 SAT,-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),🚨 BB SIKIŞMA,⚪Fiyat Alt_Orta Bant Aralığında,EMA55 Destek: 288.13 (%1.9 altta) | EMA21 Direnç: 294.79 (%0.4 üstte),238.69-245.37 (%16.4 altta),-,49.62,16.76,-0.8,
2026-07-17 21:19,MARS,24.81,🔴 Düşüş Trendinde,🔴 SAT,-,-,-,-,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Direnç: 25.89 (%4.3 üstte),-,-,29.64,0.82,-0.97,
2026-07-17 21:19,NASA,23.24,🔴 Düşüş Trendinde,🔴 SAT,-,-,-,-,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Direnç: 24.26 (%4.4 üstte),-,-,29.08,0.16,-0.97,
2026-07-17 21:19,PA=F,1253.0,🟢 Yükseliş Trendinde,⏳ BEKLE,-,-,🔴 Ayı Piyasası (EMA 50 En Altta),🚨 BB SIKIŞMA,🟡Fiyat Orta-Üst Bant Aralığında,EMA21 Direnç: 1262.14 (%0.7 üstte),-,1774.50-1842.00 (%41.6 üstte),47.35,73.64,0.64,
2026-07-17 21:19,PHO,69.17,🟢 Yükseliş Trendinde,🟢 AL (Trend Onaylı),-,-,🔴 Ayı Piyasası (EMA 50 En Altta),🟡 Normal Genişlik,🟡Fiyat Orta-Üst Bant Aralığında,EMA5 Destek: 69.12 (%0.1 altta) | EMA200 Direnç: 69.76 (%0.9 üstte),-,72.60-73.56 (%5.0 üstte),55.22,34.79,-0.0,
2026-07-17 21:19,PL=F,1612.1,🔴 Düşüş Trendinde,⏳ BEKLE,🩸 SAT (Zirveden Dönüş),-,🔴 Ayı Piyasası (EMA 50 En Altta),🚨 BB SIKIŞMA,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Direnç: 1621.73 (%0.6 üstte),-,-,41.97,93.99,0.56,
2026-07-17 21:19,QQQ,697.12,🔴 Düşüş Trendinde,🔴 SAT,-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),🟡 Normal Genişlik,⚪Fiyat Alt_Orta Bant Aralığında,EMA100 Destek: 681.51 (%2.2 altta) | EMA55 Direnç: 703.74 (%0.9 üstte),555.60-568.05 (%18.5 altta),-,42.57,11.4,-0.64,
2026-07-17 21:19,SI=F,56.24,🔴 Düşüş Trendinde,🔴 SAT,-,-,🔴 Ayı Piyasası (EMA 50 En Altta),🚨 BB SIKIŞMA,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Direnç: 57.13 (%1.6 üstte),-,86.93-88.89 (%54.6 üstte),34.9,49.62,-0.64,
2026-07-17 21:19,SOXX,522.42,🔴 Düşüş Trendinde,🔴 SAT,-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),⚪ Yelpaze Açık,⚪Fiyat Alt_Orta Bant Aralığında,EMA100 Destek: 493.20 (%5.6 altta) | EMA55 Direnç: 542.88 (%3.9 üstte),307.26-327.63 (%37.3 altta),-,41.13,1.96,-0.82,
2026-07-17 21:19,VNM,17.35,🔴 Düşüş Trendinde,🔴 SAT,-,-,🔴 Ayı Piyasası (EMA 50 En Altta),⚪ Yelpaze Açık,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Direnç: 17.52 (%1.0 üstte),-,19.58-19.78 (%12.8 üstte),35.97,7.7,-0.95,
2026-07-17 21:19,WQTM,31.23,🔴 Düşüş Trendinde,🔴 SAT,-,🟢 POTANSİYEL DİP,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),⚪ Yelpaze Açık,🚨Fiyat Bandın Altında!,EMA5 Direnç: 32.40 (%3.8 üstte),23.18-24.30 (%22.2 altta),-,32.49,0.0,-0.96,
2026-07-17 21:19,XBI,153.63,🔴 Düşüş Trendinde,🔴 SAT,-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),⚪ Yelpaze Açık,⚪Fiyat Alt_Orta Bant Aralığında,EMA21 Destek: 152.95 (%0.4 altta) | EMA5 Direnç: 154.93 (%0.8 üstte),-,-,54.46,4.93,-0.51,
2026-07-17 21:19,XLV,161.27,🟢 Yükseliş Trendinde,⏳ BEKLE,-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),⚪ Yelpaze Açık,🟡Fiyat Orta-Üst Bant Aralığında,EMA5 Destek: 160.72 (%0.3 altta),145.31-147.27 (%8.7 altta),-,58.61,21.55,-0.11,
2026-07-17 21:19,XU100.IS,13981.05,🟢 Yükseliş Trendinde,🔴 SAT,-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),🚨 BB SIKIŞMA,⚪Fiyat Alt_Orta Bant Aralığında,EMA100 Destek: 13810.77 (%1.2 altta) | EMA5 Direnç: 14126.53 (%1.0 üstte),10440.40-10607.40 (%24.1 altta),-,43.67,14.66,-0.45,
2026-07-18 00:15,AIQ,58.7,🔴 Düşüş Trendinde,🔴 SAT,-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),⚪ Yelpaze Açık,🚨Fiyat Bandın Altında!,EMA200 Destek: 55.10 (%6.1 altta) | EMA100 Direnç: 58.82 (%0.2 üstte),44.46-45.83 (%21.9 altta),-,38.45,0.0,-0.82,⚠️Fiyat EMA 200 Üzerinde! Uzaklık: 6.534798761191141
2026-07-18 00:15,ALUM.L,4.22,🔴 Düşüş Trendinde,⏳ BEKLE,-,-,🟢 EMA Yükselişte (SSL Ok Bekleniyor),🟡 Normal Genişlik,🟡Fiyat Orta-Üst Bant Aralığında,EMA200 Destek: 4.16 (%1.6 altta) | EMA5 Direnç: 4.23 (%0.3 üstte),3.64-3.71 (%12.2 altta),-,41.26,86.73,0.82,⚡Fiyat EMA 200'e Yaklaşıyor! Uzaklık: 1.5747603663504028
2026-07-18 00:15,BZ=F,88.09,🟢 Yükseliş Trendinde,🟢 AL (Trend Onaylı),-,-,"📉 Düşüş Hazırlığı (50<100 Kesti, 150 Bekleniyor)",🟡 Normal Genişlik,🚨Fiyat Bandın Üzerinde!,EMA100 Destek: 87.21 (%1.0 altta),59.45-60.91 (%30.9 altta),106.87-112.69 (%21.3 üstte),60.48,98.39,0.92,⚠️Fiyat EMA 200 Üzerinde! Uzaklık: 10.578712660888057
2026-07-18 00:15,CCJ,85.62,🔴 Düşüş Trendinde,🔴 SAT,-,🟢 POTANSİYEL DİP,🔴 Ayı Piyasası (EMA 50 En Altta),⚪ Yelpaze Açık,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Direnç: 89.09 (%4.1 üstte),-,-,28.17,5.23,-0.94,🟢Fiyat EMA 200 altında! Uzaklık: -14.54143466832204
2026-07-18 00:15,CGW,65.76,🟢 Yükseliş Trendinde,🟢 AL (Trend Onaylı),-,-,🟢 EMA Yükselişte (SSL Ok Bekleniyor),🟠 Daralıyor,🟡Fiyat Orta-Üst Bant Aralığında,EMA5 Destek: 65.62 (%0.2 altta),-,-,57.91,49.67,0.05,⚡Fiyat EMA 200'e Yaklaşıyor! Uzaklık: 2.353387731024781
2026-07-18 00:15,COPA,46.02,🔴 Düşüş Trendinde,⏳ BEKLE,-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),🟠 Daralıyor,⚪Fiyat Alt_Orta Bant Aralığında,EMA200 Destek: 44.15 (%4.1 altta) | EMA5 Direnç: 47.08 (%2.3 üstte),-,-,42.63,74.78,-0.28,⚡Fiyat EMA 200'e Yaklaşıyor! Uzaklık: 4.236663547624264
2026-07-18 00:15,COPX,73.35,🔴 Düşüş Trendinde,🔴 SAT,🩸 SAT (Zirveden Dönüş),-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),🚨 BB SIKIŞMA,⚪Fiyat Alt_Orta Bant Aralığında,EMA200 Direnç: 73.39 (%0.1 üstte),-,91.20-93.89 (%24.3 üstte),41.16,53.62,-0.19,🟢Fiyat EMA 200 altında! Uzaklık: -0.05799340439122114
2026-07-18 00:15,EEM,63.29,🔴 Düşüş Trendinde,🔴 SAT,-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),⚪ Yelpaze Açık,⚪Fiyat Alt_Orta Bant Aralığında,EMA200 Destek: 60.16 (%4.9 altta) | EMA100 Direnç: 64.02 (%1.1 üstte),52.58-53.31 (%15.8 altta),-,39.19,11.67,-0.79,⚠️Fiyat EMA 200 Üzerinde! Uzaklık: 5.206536249212412
2026-07-18 00:15,EWZ,35.23,🟢 Yükseliş Trendinde,⏳ BEKLE,-,-,"📉 Düşüş Hazırlığı (50<100 Kesti, 150 Bekleniyor)",🚨 BB SIKIŞMA,🟡Fiyat Orta-Üst Bant Aralığında,EMA21 Destek: 35.09 (%0.4 altta) | EMA5 Direnç: 35.42 (%0.5 üstte),-,-,50.77,66.63,0.76,⚡Fiyat EMA 200'e Yaklaşıyor! Uzaklık: 3.021594553781748
2026-07-18 00:15,GC=F,4023.0,🔴 Düşüş Trendinde,🔴 SAT,-,-,🔴 Ayı Piyasası (EMA 50 En Altta),🚨 BB SIKIŞMA,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Direnç: 4031.16 (%0.2 üstte),-,-,40.95,58.62,-0.31,🟢Fiyat EMA 200 altında! Uzaklık: -5.791386321351732
2026-07-18 00:15,GLTR,178.52,🔴 Düşüş Trendinde,🔴 SAT,-,-,🔴 Ayı Piyasası (EMA 50 En Altta),🚨 BB SIKIŞMA,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Direnç: 180.03 (%0.8 üstte),-,-,37.51,51.34,-0.4,🟢Fiyat EMA 200 altında! Uzaklık: -8.837571986747461
2026-07-18 00:15,HG=F,6.27,🔴 Düşüş Trendinde,⏳ BEKLE,🩸 SAT (Zirveden Dönüş),-,⚪ Karışık / Testere Piyasası,🚨 BB SIKIŞMA,🟡Fiyat Orta-Üst Bant Aralığında,EMA21 Destek: 6.24 (%0.5 altta) | EMA5 Direnç: 6.27 (%0.0 üstte),5.79-5.90 (%5.9 altta),-,51.93,82.03,0.79,⚠️Fiyat EMA 200 Üzerinde! Uzaklık: 9.873325117937926
2026-07-18 00:15,IBB,189.76,🟢 Yükseliş Trendinde,🔴 SAT,-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),⚪ Yelpaze Açık,🟡Fiyat Orta-Üst Bant Aralığında,EMA21 Destek: 187.33 (%1.3 altta) | EMA5 Direnç: 190.22 (%0.2 üstte),163.90-167.80 (%11.6 altta),-,58.74,5.66,-0.28,⚠️Fiyat EMA 200 Üzerinde! Uzaklık: 13.536657177563626
2026-07-18 00:15,ICLN,18.37,🔴 Düşüş Trendinde,🔴 SAT,-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),⚪ Yelpaze Açık,⚪Fiyat Alt_Orta Bant Aralığında,EMA200 Direnç: 18.43 (%0.3 üstte),17.38-18.05 (%1.7 altta),21.34-21.75 (%16.2 üstte),36.1,15.75,-0.9,🟢Fiyat EMA 200 altında! Uzaklık: -0.3222974752897345
2026-07-18 00:15,INDA,48.91,🟢 Yükseliş Trendinde,⏳ BEKLE,-,-,🔴 Ayı Piyasası (EMA 50 En Altta),🚨 BB SIKIŞMA,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Destek: 48.84 (%0.1 altta) | EMA55 Direnç: 48.95 (%0.1 üstte),47.28-47.85 (%2.2 altta),54.75-55.02 (%11.9 üstte),49.67,10.03,-0.66,🟢Fiyat EMA 200 altında! Uzaklık: -3.855105045140539
2026-07-18 00:15,IWM,294.04,🟢 Yükseliş Trendinde,🔴 SAT,-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),🚨 BB SIKIŞMA,⚪Fiyat Alt_Orta Bant Aralığında,EMA55 Destek: 288.15 (%2.0 altta) | EMA21 Direnç: 294.83 (%0.3 üstte),238.69-245.37 (%16.6 altta),-,50.24,17.63,-0.79,⚠️Fiyat EMA 200 Üzerinde! Uzaklık: 10.804971688721965
2026-07-18 00:15,MARS,24.4,🔴 Düşüş Trendinde,🔴 SAT,-,🟢 POTANSİYEL DİP,-,-,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Direnç: 25.75 (%5.5 üstte),-,-,28.73,0.72,-0.97,-
2026-07-18 00:15,NASA,22.99,🔴 Düşüş Trendinde,🔴 SAT,-,🟢 POTANSİYEL DİP,-,-,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Direnç: 24.18 (%5.2 üstte),-,-,28.47,0.0,-0.97,-
2026-07-18 00:15,PA=F,1250.0,🟢 Yükseliş Trendinde,⏳ BEKLE,-,-,🔴 Ayı Piyasası (EMA 50 En Altta),🚨 BB SIKIŞMA,🟡Fiyat Orta-Üst Bant Aralığında,EMA21 Direnç: 1261.86 (%0.9 üstte),-,1774.50-1842.00 (%42.0 üstte),46.97,72.83,0.63,🟢Fiyat EMA 200 altında! Uzaklık: -11.584636668572013
2026-07-18 00:15,PHO,69.03,🟢 Yükseliş Trendinde,🟢 AL (Trend Onaylı),-,-,🔴 Ayı Piyasası (EMA 50 En Altta),🟡 Normal Genişlik,🟡Fiyat Orta-Üst Bant Aralığında,EMA21 Destek: 68.53 (%0.7 altta) | EMA5 Direnç: 69.07 (%0.1 üstte),-,72.60-73.56 (%5.2 üstte),54.31,32.45,-0.03,🟢Fiyat EMA 200 altında! Uzaklık: -1.0695108536865727
2026-07-18 00:15,PL=F,1603.5,🔴 Düşüş Trendinde,🔴 SAT,🩸 SAT (Zirveden Dönüş),-,🔴 Ayı Piyasası (EMA 50 En Altta),🚨 BB SIKIŞMA,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Direnç: 1618.86 (%1.0 üstte),-,-,41.11,91.97,0.52,🟢Fiyat EMA 200 altında! Uzaklık: -10.560535388730841
2026-07-18 00:15,QQQ,695.33,🔴 Düşüş Trendinde,🔴 SAT,-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),🟡 Normal Genişlik,🚨Fiyat Bandın Altında!,EMA100 Destek: 681.47 (%2.0 altta) | EMA55 Direnç: 703.68 (%1.2 üstte),555.60-568.05 (%18.3 altta),-,42.0,11.4,-0.65,⚠️Fiyat EMA 200 Üzerinde! Uzaklık: 6.950801029979248
2026-07-18 00:15,SI=F,56.22,🔴 Düşüş Trendinde,🔴 SAT,-,-,🔴 Ayı Piyasası (EMA 50 En Altta),🚨 BB SIKIŞMA,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Direnç: 57.12 (%1.6 üstte),-,86.93-88.89 (%54.6 üstte),34.84,49.42,-0.64,🟢Fiyat EMA 200 altında! Uzaklık: -12.47231294435458
2026-07-18 00:15,SOXX,521.81,🔴 Düşüş Trendinde,🔴 SAT,-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),⚪ Yelpaze Açık,⚪Fiyat Alt_Orta Bant Aralığında,EMA100 Destek: 493.18 (%5.5 altta) | EMA5 Direnç: 542.72 (%4.0 üstte),307.26-327.63 (%37.2 altta),-,41.04,1.96,-0.82,⚠️Fiyat EMA 200 Üzerinde! Uzaklık: 26.21311380180518
2026-07-18 00:15,VNM,17.34,🔴 Düşüş Trendinde,🔴 SAT,-,-,🔴 Ayı Piyasası (EMA 50 En Altta),⚪ Yelpaze Açık,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Direnç: 17.52 (%1.0 üstte),-,19.58-19.78 (%12.9 üstte),35.77,7.33,-0.95,🟢Fiyat EMA 200 altında! Uzaklık: -4.606058566256599
